fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
1980-03-30,B228,"PALMA, PUERTO",ILLES BALEARS,3,"16,1","0,0","12,6",06:15,"19,6",12:00,18,"3,6","9,2",15:25,"9,6","1023,9",24,"1018,7",00,76
1980-03-30,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"13,7","0,0","7,0",23:59,"20,4",13:45,29,"6,1","12,8",11:35,"10,7","1024,7",24,"1018,4",00,62
1980-03-30,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"7,3","0,0","5,4",09:00,"9,2",12:00,34,"3,3","13,1",17:05,"9,8",,,,,76
1980-03-31,B228,"PALMA, PUERTO",ILLES BALEARS,3,"14,0","0,0","10,0",06:10,"18,0",13:35,18,"1,9","7,2",11:50,"10,1","1023,9",00,"1018,4",24,80
1980-03-31,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"12,1","0,0","5,0",03:50,"19,2",14:00,20,"4,2","8,3",13:10,"9,6","1024,7",00,"1020,4",24,83
1980-03-31,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"11,4",,"5,6",17:00,"17,3",11:50,02,"2,5","8,3",15:40,"9,8",,,,,65
1980-04-01,B228,"PALMA, PUERTO",ILLES BALEARS,3,"17,6","0,0","10,6",06:30,"24,6",15:00,05,"2,2","8,1",16:40,"9,9","1018,7",24,"1015,3",15,62
1980-04-01,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"13,4","0,0","4,6",05:15,"22,2",14:30,09,"4,4","10,3",17:30,"9,8","1020,4",00,"1015,9",16,73
1980-04-02,B228,"PALMA, PUERTO",ILLES BALEARS,3,"16,8","0,0","12,0",23:59,"21,6",10:50,02,"4,7","8,3",03:20,"9,5","1022,0",24,"1018,0",03,65
1980-04-02,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"15,8","0,0","8,4",23:59,"23,2",12:00,25,"5,8","9,2",15:25,"8,5","1022,4",24,"1018,4",03,69
1980-04-03,B228,"PALMA, PUERTO",ILLES BALEARS,3,"13,5","0,0","12,0",00:00,"15,0",13:30,05,"3,9","12,8",21:50,"0,2","1022,3",09,"1018,9",17,61
1980-04-03,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"11,3","0,0","8,4",00:00,"14,2",15:00,07,"6,1","9,2",12:25,"1,2","1022,7",10,"1019,9",18,71
1980-04-04,B228,"PALMA, PUERTO",ILLES BALEARS,3,"12,8","10,0","10,2",23:59,"15,4",16:00,05,"3,3","12,8",00:05,"7,3","1019,9",00,"1014,7",24,49
1980-04-04,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"11,7","0,0","6,6",23:59,"16,8",13:30,07,"6,7","9,7",08:15,"2,8","1020,8",00,"1015,6",18,56
1980-04-05,B228,"PALMA, PUERTO",ILLES BALEARS,3,"9,6","3,4","5,2",09:00,"14,0",16:00,05,"4,2","11,9",11:55,"4,5","1018,3",24,"1013,2",04,77
1980-04-05,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"8,6","7,5","3,2",23:59,"14,0",14:45,02,"5,3","11,9",12:00,"3,5","1019,6",24,"1013,7",05,84
1980-04-06,B228,"PALMA, PUERTO",ILLES BALEARS,3,"10,6","5,8","6,6",06:30,"14,6",12:00,05,"2,5","9,2",16:45,"5,0","1020,5",24,"1017,6",04,71
1980-04-06,B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5,"7,9","3,2","0,4",05:30,"15,4",12:00,07,"4,2","7,2",14:40,"3,9","1020,9",23,"1018,1",04,87
1980-03-30,B893,"MENORCA, AEROPUERTO",BALEARES,91,"13,4","0,0","10,8",23:59,"16,0",13:30,36,"9,7","20,0",09:00,"10,4","1014,7",23,"1008,7",00,59
1980-03-31,B893,"MENORCA, AEROPUERTO",BALEARES,91,"12,8","0,0","8,0",04:30,"17,6",14:00,23,"5,8","11,9",14:30,"11,0","1014,4",00,"1010,3",24,77
1980-04-01,B893,"MENORCA, AEROPUERTO",BALEARES,91,"17,5","0,0","11,4",01:30,"23,6",14:10,36,"5,6","10,0",17:00,"10,2","1010,3",00,"1006,7",17,74
1980-04-02,B893,"MENORCA, AEROPUERTO",BALEARES,91,"15,1","0,0","13,0",23:59,"17,2",12:20,36,"6,4","16,9",10:30,"10,8","1012,8",24,"1009,1",04,69
1980-04-03,B893,"MENORCA, AEROPUERTO",BALEARES,91,"12,7","0,0","11,4",23:59,"14,0",11:40,36,"10,0","20,0",11:10,"6,2","1012,8",00,"1009,9",18,57
1980-04-04,B893,"MENORCA, AEROPUERTO",BALEARES,91,"11,0","6,5","8,2",23:59,"13,8",14:10,36,"8,3","18,9",08:00,"9,0","1010,0",00,"1005,5",24,66
1980-04-05,B893,"MENORCA, AEROPUERTO",BALEARES,91,"10,5","1,0","7,4",04:50,"13,6",14:40,36,"9,4","18,1",13:30,"7,0","1009,5",22,"1003,2",04,76
1980-04-06,B893,"MENORCA, AEROPUERTO",BALEARES,91,"9,3","3,2","6,8",23:59,"11,8",11:10,36,"2,2","11,1",11:30,"2,0","1011,7",22,"1008,0",04,81
1980-03-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,3","0,0","18,4",,"26,2",,09,"3,6","8,3",12:30,"11,5","1018,5",00,"1014,4",18,63
1980-03-30,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"16,1","0,0","13,4",23:45,"18,8",13:00,11,"2,8","3,9",13:00,"10,7","1024,5",12,"1018,0",00,69
1980-03-31,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"18,5","0,0","14,6",,"22,4",,07,"0,0","11,9",22:05,"9,2","1016,7",11,"1014,1",19,86
1980-03-31,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"15,4","0,0","12,4",05:40,"18,4",13:50,23,"3,1","6,9",13:47,"10,9","1023,6",00,"1019,5",24,82
1980-04-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,2","0,0","13,5",,"28,8",,09,"2,5","8,3",10:45,"10,7","1017,3",11,"1014,8",19,65
1980-04-01,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"16,9","0,0","13,4",01:20,"20,4",12:30,25,"5,0","7,8",09:20,"11,2","1019,5",00,"1016,4",18,69
1980-04-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"23,3","0,0","14,0",,"32,6",,09,"2,5","7,8",01:00,"11,4","1016,7",12,"1013,7",19,56
1980-04-02,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"17,5","0,0","14,0",23:59,"21,0",13:00,07,"2,8","6,9",09:40,"11,3","1021,9",21,"1017,1",00,61
1980-04-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"22,2","0,0","11,4",,"33,0",,27,"1,1","7,2",23:50,"11,3","1015,3",01,"1010,7",19,62
1980-04-03,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"15,4","0,0","12,2",03:45,"18,6",09:50,11,"3,9","9,7",22:55,"1,3","1021,6",10,"1018,7",18,73
1980-04-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,4","0,0","17,5",,"23,4",,02,"6,1","13,9",19:05,"10,1","1011,3",00,"1009,2",17,67
1980-04-04,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"12,1","0,1","7,2",23:59,"17,0",12:55,09,"3,1","13,1",03:00,"5,0","1020,3",00,"1014,8",24,48
1980-04-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,4","0,0","17,0",,"23,9",,36,"4,2","9,7",09:16,"10,3","1010,8",22,"1007,9",17,64
1980-04-05,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"10,1","9,8","6,8",04:15,"13,4",16:00,09,"4,2","20,0",08:55,"3,7","1019,7",23,"1011,7",07,61
1980-04-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,5","0,0","16,4",,"24,6",,09,"4,4","15,6",12:28,"9,5","1013,2",22,"1009,5",05,64
1980-04-06,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"11,1","0,0","6,2",01:20,"16,0",13:30,23,"1,1","5,0",13:40,"10,0","1020,4",24,"1017,3",15,61
1980-03-30,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-03-30,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"23,5","0,0","19,0",01:00,"28,0",12:30,02,"5,0","6,9",10:00,"10,6","1017,3",01,"1013,9",16,45
1980-03-30,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-03-31,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-03-31,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"18,9","0,0","15,4",08:00,"22,4",Varias,02,"4,4","6,9",Varias,"8,1","1014,7",Varias,"1012,3",04,84
1980-03-31,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-01,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-01,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"20,6","0,0","17,2",07:30,"24,0",11:30,05,"5,3","6,9",Varias,"10,9","1015,6",12,"1013,3",18,84
1980-04-01,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-02,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-02,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"19,0","0,0","17,0",Varias,"21,0",16:00,05,"4,2","6,1",Varias,"4,4","1014,8",Varias,"1012,8",05,86
1980-04-02,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-03,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-03,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"18,8","0,0","16,6",07:00,"21,0",14:00,05,"6,1","8,1",Varias,"9,6","1013,6",Varias,"1011,2",Varias,84
1980-04-03,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-04,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-04,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"19,0","0,0","17,0",Varias,"21,0",15:00,05,"8,6","13,1",Varias,"9,5","1012,1",Varias,"1009,9",18,75
1980-04-04,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-05,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-05,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"20,0","0,0","18,0",Varias,"22,0",14:00,05,"5,3","11,9",10:00,"7,5","1011,2",23,"1008,7",Varias,62
1980-04-05,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-04-06,C117A,PUNTAGORDA,STA. CRUZ DE TENERIFE,684,,"0,0",,,,,,,,,,,,,,
1980-04-06,C139E,LA PALMA AEROPUERTO,SANTA CRUZ DE TENERIFE,33,"20,0","0,0","18,0",Varias,"22,0",Varias,05,"5,0","10,0",10:00,"8,5","1012,3",Varias,"1008,8",05,68
1980-04-06,C126A,EL PASO,STA. CRUZ DE TENERIFE,844,,"0,0",,,,,,,,,,,,,,
1980-03-30,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"20,0","0,0","17,5",,"22,5",,,"3,3",,,"10,5","1017,3",12,"1014,1",18,68
1980-03-31,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"18,5","0,0","16,5",,"20,5",,,"3,3",,,"7,8","1016,0",12,"1014,1",Varias,89
1980-04-01,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"19,6","0,0","16,0",,"23,2",,,"3,3",,,"9,4","1017,3",12,"1014,8",Varias,81
1980-04-02,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"26,5","0,0","16,0",,"37,0",,,"0,0",,,"10,0","1016,0",12,"1013,6",Varias,53
1980-04-03,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"28,0","0,0","18,0",,"38,0",,,"1,7",,,"9,5","1013,6",Varias,"1010,1",23,47
1980-04-04,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"23,5","0,0","18,0",,"29,0",,,"8,1",,,"8,2","1010,7",10,"1008,8",Varias,63
1980-04-05,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"21,0","0,0","17,0",,"25,0",,,"3,9",,,"10,0","1009,6",12,"1008,0",18,61
1980-04-06,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"19,9","0,0","17,8",,"22,0",,,"5,3",,,"7,8","1011,5",Varias,"1009,3",Varias,74
1980-03-30,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"14,9","0,0","10,2",06:30,"19,6",13:00,16,"3,3","16,9",00:19,"11,1","774,9",00,"773,3",18,20
1980-03-31,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"14,6","0,0","9,6",06:00,"19,6",14:00,14,"3,1","11,9",19:45,"11,4","775,6",23,"772,4",06,15
1980-04-01,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"14,7","0,0","10,6",06:00,"18,8",13:30,11,"6,7","15,0",04:08,"11,0","775,7",23,"773,3",Varias,16
1980-04-02,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"16,3","0,0","12,8",06:30,"19,8",14:00,16,"4,4","13,1",04:40,"8,5","775,7",00,"774,1",06,28
1980-04-03,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"14,3","0,0","11,0",23:30,"17,6",14:30,29,"4,2","13,1",21:40,"11,2","774,8",00,"771,5",23,31
1980-04-04,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"13,3","0,0","9,8",05:00,"16,8",14:30,29,"5,6","16,1",22:15,"11,1","771,5",00,"765,7",23,34
1980-04-05,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"10,8","0,0","7,4",23:50,"14,2",15:00,29,"12,8","18,9",20:35,"10,9","765,7",00,"762,9",06,17
1980-04-06,C430E,IZAÑA,SANTA CRUZ DE TENERIFE,2369,"10,3","0,0","7,2",03:00,"13,4",12:30,29,"0,0","1,9",11:10,"11,4","766,0",24,"764,1",06,20
1980-03-30,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"24,4","0,0","18,8",05:50,"30,0",16:20,14,"1,1","6,1",09:40,"11,4","951,5",00,"947,7",20,19
1980-03-30,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"23,3","0,0","19,0",05:00,"27,6",16:00,05,"1,4","4,2",09:35,"11,0","1016,5",00,"1012,8",19,46
1980-03-31,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"23,5","0,0","17,2",23:30,"29,8",10:30,14,"2,2","9,2",15:05,"10,7","949,5",12,"947,3",06,11
1980-03-31,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"23,0","0,0","16,0",06:00,"30,0",13:00,29,"1,4","5,0",09:31,"10,5","1014,9",12,"1012,5",Varias,60
1980-04-01,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"25,4","0,0","20,3",06:30,"30,4",16:30,14,"4,4","9,2",10:35,"10,4","950,0",11,"947,7",17,14
1980-04-01,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"21,7","0,0","18,2",06:00,"25,2",12:10,09,"1,4","5,3",13:15,"10,4","1015,1",12,"1013,3",18,62
1980-04-02,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"26,4","0,0","19,7",23:40,"33,0",14:20,,"3,1",,,"9,9","949,5",12,"947,5",17,21
1980-04-02,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"23,2","0,0","17,0",06:00,"29,4",15:40,29,"0,6","5,8",07:15,,"1014,3",00,"1012,1",18,63
1980-04-03,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"26,1","0,0","19,2",23:10,"33,0",14:00,,"1,4",,,"10,0","949,1",00,"945,1",19,19
1980-04-03,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"23,0","0,0","17,0",07:00,"29,0",13:30,18,"1,4","5,6",14:05,"10,0","1013,7",00,"1002,9",19,68
1980-04-04,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"18,6","0,0","11,5",21:00,"25,8",10:15,,"7,8",,,"8,6","945,9",00,"942,3",19,59
1980-04-04,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"21,5","0,0","18,0",Varias,"25,0",14:00,25,"4,4","15,0",16:55,"9,8","1010,7",01,"1008,3",18,75
1980-04-05,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"13,9","0,0","11,0",05:30,"16,8",14:20,,"9,2",,,"5,4","943,3",00,"940,8",17,80
1980-04-05,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"20,4","0,0","18,0",Varias,"22,8",14:05,34,"6,7","16,1",00:20,"7,9","1009,3",12,"1007,5",18,54
1980-04-06,C447A,TENERIFE NORTE AEROPUERTO,SANTA CRUZ DE TENERIFE,632,"15,8","0,0","10,7",07:20,"21,0",13:00,,"4,4",,,"9,5","944,8",22,"942,1",05,72
1980-04-06,C449C,STA.CRUZ DE TENERIFE,SANTA CRUZ DE TENERIFE,36,"21,0","0,0","18,4",06:00,"23,6",15:45,09,"2,2","8,9",13:25,"8,3","1011,1",23,"1008,5",06,57
1980-03-30,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"23,5","0,0","15,0",,"32,0",,,,,,,,,,,
1980-03-31,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"28,0","0,0","17,0",,"39,0",,,,,,,,,,,
1980-04-01,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"25,8","0,0","18,0",,"33,5",,,,,,,,,,,
1980-04-02,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"28,0","0,0","22,0",,"34,0",,,,,,,,,,,
1980-04-03,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"25,5","0,0","21,0",,"30,0",,,,,,,,,,,
1980-04-04,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"23,5","0,0","17,0",,"30,0",,,,,,,,,,,
1980-04-05,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"24,5","0,0","17,0",,"32,0",,,,,,,,,,,
1980-04-06,C458A,TACORONTE,STA. CRUZ DE TENERIFE,310,"23,0","0,0","18,0",,"28,0",,,,,,,,,,,
1980-03-30,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-03-30,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"21,5","0,0","17,0",,"26,0",,,,,,,,,,,
1980-03-31,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-03-31,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"22,5","0,0","16,0",,"29,0",,,,,,,,,,,
1980-04-01,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-01,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"24,0","0,0","18,0",,"30,0",,,,,,,,,,,
1980-04-02,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-02,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"26,0","0,0","19,0",,"33,0",,,,,,,,,,,
1980-04-03,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-03,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"26,0","0,0","19,0",,"33,0",,,,,,,,,,,
1980-04-04,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-04,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"24,0","0,0","17,0",,"31,0",,,,,,,,,,,
1980-04-05,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-05,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"19,5","0,0","11,0",,"28,0",,,,,,,,,,,
1980-04-06,C625O,"SAN BARTOLOME TIRAJANA, LOMO PEDRO ALFONSO",LAS PALMAS,806,,"0,0",,,,,,,,,,,,,,
1980-04-06,C623I,"SAN BARTOLOME TIRAJANA, CUEVAS DEL PINAR",LAS PALMAS,1220,"18,5","0,0","10,0",,"27,0",,,,,,,,,,,
1980-03-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,6","0,0","20,2",21:00,"25,0",Varias,,"4,2",,,"11,0","1014,7",00,"1010,7",18,51
1980-03-31,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,0","0,0","15,4",Varias,"24,6",13:30,,"6,9",,,"10,9","1012,8",Varias,"1010,5",Varias,80
1980-04-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,7","0,0","20,0",Varias,"25,4",Varias,,"3,1",,,"10,9","1013,9",Varias,"1011,1",Varias,48
1980-04-02,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"25,8","0,0","19,0",Varias,"32,6",11:35,,"1,4",,,"10,4","1013,6",12,"1010,8",18,39
1980-04-03,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"22,5","0,0","17,0",Varias,"28,0",11:00,,"8,1",,,"10,0","1011,9",00,"1008,3",Varias,57
1980-04-04,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,3","0,0","18,0",Varias,"22,6",14:20,,"10,3",,,"10,2","1008,8",00,"1006,5",18,69
1980-04-05,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"20,3","0,0","17,0",Varias,"23,6",Varias,,"10,0",,,"9,9","1008,0",24,"1005,5",Varias,57
1980-04-06,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"19,9","0,0","18,0",Varias,"21,8",15:00,,"8,1",,,"10,2","1009,6",24,"1006,7",Varias,65
1980-03-30,0002I,VANDELLÒS  ,TARRAGONA,32,"17,1","0,0","12,6",23:59,"21,6",12:30,32,"3,9","16,7",08:31,"10,9","1021,2",10,"1017,2",00,62
1980-03-30,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"28,0","0,0","23,4",04:00,"32,6",15:30,20,"5,6","10,0",10:30,,"1015,1",12,"1012,9",18,22
1980-03-31,0002I,VANDELLÒS  ,TARRAGONA,32,"15,0","0,0","11,0",05:50,"19,0",15:20,23,"1,9","5,8",15:38,"10,9","1020,5",10,"1015,7",24,78
1980-03-31,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"23,2","0,0","19,2",03:00,"27,2",13:30,18,"5,0","8,9",11:30,,"1014,5",12,"1010,7",07,41
1980-04-01,0002I,VANDELLÒS  ,TARRAGONA,32,"21,7","0,0","11,2",06:00,"32,2",15:00,34,"4,2","11,7",09:57,"9,7","1017,3",Varias,"1012,9",15,65
1980-04-01,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"19,7","0,0","16,8",04:30,"22,6",13:30,02,"6,1","8,9",11:30,,"1017,9",13,"1013,1",20,69
1980-04-02,0002I,VANDELLÒS  ,TARRAGONA,32,"19,6","0,0","16,0",23:59,"23,2",12:00,34,"6,1","16,7",18:07,"7,5","1019,6",24,"1016,8",17,33
1980-04-02,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"21,7","0,0","14,0",02:30,"29,4",14:10,18,"3,6","8,1",10:00,,"1014,1",Varias,"1011,2",06,59
1980-04-03,0002I,VANDELLÒS  ,TARRAGONA,32,"16,6","0,0","12,8",06:00,"20,4",14:10,29,"4,4","12,2",13:50,"9,8","1020,1",09,"1016,9",Varias,54
1980-04-03,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"20,5","0,0","16,8",01:20,"24,2",12:30,02,"5,3","10,0",09:00,,"1013,9",14,"1011,6",18,71
1980-04-04,0002I,VANDELLÒS  ,TARRAGONA,32,"15,3","0,0","10,6",06:30,"20,0",15:00,32,"5,0","17,8",22:05,"9,9","1018,3",Varias,"1010,7",23,46
1980-04-04,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"19,0","0,0","15,8",03:10,"22,2",15:10,02,"5,3","8,1",14:10,,"1011,2",14,"1010,3",Varias,76
1980-04-05,0002I,VANDELLÒS  ,TARRAGONA,32,"12,0","0,0","9,0",06:00,"15,0",14:40,32,"2,8","18,1",03:36,"8,8","1017,9",23,"1010,4",04,60
1980-04-05,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"19,9","0,0","16,2",02:30,"23,6",14:10,02,"5,3","11,1",06:00,,"1010,1",14,"1009,6",06,66
1980-04-06,0002I,VANDELLÒS  ,TARRAGONA,32,"12,5","4,5","9,0",04:00,"16,0",13:00,32,"4,7","18,9",07:53,"9,0","1020,0",24,"1015,1",09,54
1980-04-06,C929I,HIERRO AEROPUERTO,SANTA CRUZ DE TENERIFE,32,"19,1","0,0","16,0",04:30,"22,2",13:10,02,"6,7","10,0",12:10,,"1012,8",14,"1011,3",Varias,64
1980-03-30,0016A,REUS AEROPUERTO,TARRAGONA,71,"14,4","0,0","8,6",06:00,"20,2",12:00,,"5,3",,,"9,0","1014,4",10,"1005,1",00,69
1980-03-30,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"15,0","0,0","11,0",,"19,0",,,,,,,,,,,
1980-03-30,0076,BARCELONA AEROPUERTO,BARCELONA,4,"13,8","0,0","10,0",05:00,"17,6",12:00,20,"4,2","10,6",16:00,"9,4","1022,9",12,"1018,4",00,84
1980-03-31,0016A,REUS AEROPUERTO,TARRAGONA,71,"14,0","0,0","8,0",04:25,"20,0",11:45,,"3,1",,,"10,5","1013,7",00,"1009,2",24,84
1980-03-31,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"15,0","0,0","10,0",,"20,0",,,,,,,,,,,
